Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873, b Starc,0,3,4,0,0,0.0,0
Hazratullah Zazai,793457,c †Carey b Cummins,0,2,10,0,0,0.0,0
Rahmat Shah,533956,c Smith b Zampa,43,60,86,6,0,71.67,0
Hashmatullah Shahidi,440970,st †Carey b Zampa,18,34,56,3,0,52.94,0
Mohammad Nabi,25913,run out (Smith/†Carey),7,22,28,0,0,31.82,0
Gulbadin Naib (c),352048,c †Carey b Stoinis,31,33,67,4,1,93.94,0
Najibullah Zadran,524049,c †Carey b Stoinis,51,49,66,7,2,104.08,0
Rashid Khan,793463,lbw b Zampa,27,11,23,2,3,245.45,0
Dawlat Zadran,516561,c †Carey b Cummins,4,6,5,1,0,66.67,0
Mujeeb Ur Rahman,974109, b Cummins,13,9,18,1,1,144.44,0
Hamid Hassan,311427,not out ,1,2,3,0,0,50.0,0
Aaron Finch (c),5334,c Mujeeb Ur Rahman b Gulbadin Naib,66,49,63,6,4,134.69,1
David Warner,219889,not out ,89,114,131,8,0,78.07,1
Usman Khawaja,215155,lbw b Rashid Khan,15,20,32,1,0,75.0,1
Steven Smith,267192,c Hazratullah Zazai b Mujeeb Ur Rahman,18,27,36,1,0,66.67,1
Glenn Maxwell,325026,not out ,4,1,2,1,0,400.0,1
