Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c Musakanda b Muzarabani,128,134,188,11,0,95.52,0
Fakhar Zaman,512191,c & b Roche,60,70,94,7,0,85.71,0
Babar Azam,348144,c Chibhabha b WP Masakadza,30,34,31,3,0,88.24,0
Shoaib Malik,42657,c †Murray b Tiripano,22,22,42,0,1,100.0,0
Asif Ali,494230,c Tiripano b Chatara,46,25,32,4,2,184.0,0
Faheem Ashraf,681117,c Chari b Chatara,0,1,10,0,0,0.0,0
Sarfaraz Ahmed (c)†,227760,not out ,13,9,15,1,0,144.44,0
Hasan Ali,681305,c Musakanda b Tiripano,0,2,3,0,0,0.0,0
Shadab Khan,922943,not out ,2,3,7,0,0,66.67,0
Brian Chari,427178,c Fakhar Zaman b Usman Shinwari,2,4,6,0,0,50.0,1
Chamu Chibhabha,55354, b Hasan Ali,20,38,68,1,0,52.63,1
Hamilton Masakadza (c),55608,c Fakhar Zaman b Usman Shinwari,7,15,12,1,0,46.67,1
Tarisai Musakanda,596375,c Shoaib Malik b Faheem Ashraf,21,20,35,4,0,105.0,1
Peter Moor,333000,c Babar Azam b Faheem Ashraf,2,8,17,0,0,25.0,1
Ryan Murray †,696139,not out ,32,48,69,1,0,66.67,1
Donald Tiripano,392945, b Shadab Khan,12,31,29,1,0,38.71,1
Liam Roche,596002,c Faheem Ashraf b Shadab Khan,4,9,10,0,0,44.44,1
Wellington Masakadza,571703, b Shadab Khan,0,8,5,0,0,0.0,1
Tendai Chatara,425639,c †Sarfraz Ahmed b Mohammad Amir,5,21,17,0,0,23.81,1
Blessing Muzarabani,827051, b Shadab Khan,0,8,5,0,0,0.0,1
