Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Josh Philippe,1124282,lbw b Boult,2,8,11,0,0,25.0,0
Aaron Finch (c),5334,c Santner b Sodhi,36,32,41,5,1,112.5,0
Matthew Wade †,230193,c Guptill b Boult,44,29,49,3,2,151.72,0
Glenn Maxwell,325026,c Boult b Chapman,1,2,3,0,0,50.0,0
Marcus Stoinis,325012,c Guptill b Sodhi,26,26,28,2,1,100.0,0
Ashton Agar,505120,c Guptill b Sodhi,6,7,14,0,0,85.71,0
Mitchell Marsh,272450, b Southee,10,9,10,0,1,111.11,0
Jhye Richardson,774223,c Phillips b Southee,4,6,15,0,0,66.67,0
Kane Richardson,272262,not out ,2,2,3,0,0,100.0,0
Devon Conway,379140,c Agar b Meredith,36,28,53,3,1,128.57,1
Martin Guptill,226492,c Marsh b JA Richardson,71,46,66,7,4,154.35,1
Kane Williamson (c),277906,lbw b Meredith,0,1,3,0,0,0.0,1
Glenn Phillips,823509,not out ,34,16,18,5,2,212.5,1
Mark Chapman,438563,not out ,1,2,8,0,0,50.0,1
