Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Daniel Hughes,571761,st †Inglis b Agar,35,25,2,2,140.0,0
Josh Philippe †,1124282,c †Inglis b Jordan,9,8,1,0,112.5,0
James Vince,296597,st †Inglis b Fawad Ahmed,22,21,2,0,104.76,0
Moises Henriques (c),5961, b Richardson,35,20,4,1,175.0,0
Jordan Silk,437669,c Fawad Ahmed b Jordan,9,11,0,0,81.82,0
Tom Curran,550235,not out ,43,21,3,2,204.76,0
Hayden Kerr,1163855,c Turner b Kelly,8,11,0,0,72.73,0
Sean Abbott,398666,c Agar b Jordan,2,2,0,0,100.0,0
Ben Dwarshuis,679567,not out ,2,2,0,0,100.0,0
Liam Livingstone,403902,c †Philippe b Bird,2,6,0,0,33.33,1
Josh Inglis †,662235,c Dwarshuis b Curran,7,10,1,0,70.0,1
Cameron Bancroft,501011, b Bird,1,5,0,0,20.0,1
Mitchell Marsh (c),272450, b Abbott,17,13,2,1,130.77,1
Cameron Green,1076713,c †Philippe b Bird,1,2,0,0,50.0,1
Ashton Turner,500268,c Hughes b Abbott,28,20,3,1,140.0,1
Ashton Agar,505120,c Silk b Pope,8,16,0,0,50.0,1
Chris Jordan,288992,c Silk b Dwarshuis,6,6,1,0,100.0,1
Jhye Richardson,774223,c Bird b Abbott,14,15,0,1,93.33,1
Matthew Kelly,638912,not out ,23,14,1,2,164.29,1
Fawad Ahmed,240609,c Curran b Dwarshuis,1,2,0,0,50.0,1
