Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kieran Powell,252932,c Dhawan b Ahmed,51,39,6,2,130.77,0
Chandrapaul Hemraj,530811, b Mohammed Shami,9,15,2,0,60.0,0
Shai Hope †,581379,c †Dhoni b Mohammed Shami,32,51,2,0,62.75,0
Marlon Samuels,52983,lbw b Chahal,0,2,0,0,0.0,0
Shimron Hetmyer,670025,c Pant b Jadeja,106,78,6,6,135.9,0
Rovman Powell,820351, b Jadeja,22,23,4,0,95.65,0
Jason Holder (c),391485, b Chahal,38,42,5,0,90.48,0
Ashley Nurse,315594,lbw b Chahal,2,2,0,0,100.0,0
Devendra Bishoo,341593,not out ,22,26,3,0,84.62,0
Kemar Roach,230553,not out ,26,22,2,1,118.18,0
Rohit Sharma,34102,not out ,152,117,15,8,129.91,1
Shikhar Dhawan,28235, b Thomas,4,6,1,0,66.67,1
Virat Kohli (c),253802,st †Hope b Bishoo,140,107,21,2,130.84,1
Ambati Rayudu,33141,not out ,22,26,1,1,84.62,1
