Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
JJ Smuts,280490,c Plunkett b Dawson,45,35,47,4,3,128.57,0
Reeza Hendricks,269280, b Curran,7,8,16,0,0,87.5,0
Mangaliso Mosehle †,327832,c †Buttler b Plunkett,15,12,19,1,1,125.0,0
AB de Villiers (c),44936,c Morgan b Willey,46,20,30,4,3,230.0,0
David Miller,321777,c †Buttler b Plunkett,8,10,11,0,0,80.0,0
Farhaan Behardien,44410,lbw b Jordan,32,21,34,2,2,152.38,0
Chris Morris,439952,c Roy b Curran,12,11,19,1,0,109.09,0
Andile Phehlukwayo,540316, b Curran,0,1,3,0,0,0.0,0
Morne Morkel,46538,not out ,0,1,7,0,0,0.0,0
Dane Paterson,327947,not out ,4,1,2,1,0,400.0,0
Jason Roy,298438,obstructing the field ,67,45,72,9,1,148.89,1
Sam Billings,297628,c Miller b Morris,3,4,11,0,0,75.0,1
Jonny Bairstow,297433,c Behardien b Morris,47,37,53,8,1,127.03,1
Liam Livingstone,403902,run out (Morkel/†Mosehle/Phehlukwayo),16,18,39,1,0,88.89,1
Jos Buttler †,308967, b Phehlukwayo,10,8,14,1,0,125.0,1
Eoin Morgan (c),24598,c de Villiers b Paterson,6,4,10,1,0,150.0,1
Liam Dawson,211855,not out ,7,5,6,1,0,140.0,1
Liam Plunkett,19264,not out ,0,0,2,0,0,,1
