Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Wriddhiman Saha †,279810,c Iyer b Sharma,8,9,19,1,0,88.89,0
Martin Guptill,226492,c Paul b Mishra,36,19,38,1,4,189.47,0
Manish Pandey,290630,c Rutherford b Paul,30,36,49,3,0,83.33,0
Kane Williamson (c),277906, b Sharma,28,27,45,2,0,103.7,0
Vijay Shankar,477021,c Patel b Boult,25,11,27,2,2,227.27,0
Mohammad Nabi,25913,c Patel b Paul,20,13,22,3,1,153.85,0
Deepak Hooda,497121,run out (†Pant),4,4,11,0,0,100.0,0
Rashid Khan,793463,c †Pant b Paul,0,1,5,0,0,0.0,0
Bhuvneshwar Kumar,326016,not out ,0,0,3,0,0,,0
Basil Thampi,732291,not out ,1,1,1,0,0,100.0,0
Prithvi Shaw,1070168,c Shankar b Ahmed,56,38,53,6,2,147.37,1
Shikhar Dhawan,28235,st †Saha b Hooda,17,16,34,3,0,106.25,1
Shreyas Iyer (c),642519,c †Saha b Ahmed,8,10,14,1,0,80.0,1
Rishabh Pant †,931581,c Mohammad Nabi b Kumar,49,21,47,2,5,233.33,1
Colin Munro,232359,lbw b Rashid Khan,14,13,15,1,1,107.69,1
Axar Patel,554691,lbw b Rashid Khan,0,3,3,0,0,0.0,1
Sherfane Rutherford,914541,c Mohammad Nabi b Kumar,9,12,21,0,1,75.0,1
Keemo Paul,677081,not out ,5,4,17,1,0,125.0,1
Amit Mishra,31107,obstructing the field ,1,2,12,0,0,50.0,1
Trent Boult,277912,not out ,0,0,2,0,0,,1
