Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aaron Finch,5334,c Bairstow b Ali,107,119,138,10,3,89.92,0
David Warner,219889,c Root b Wood,2,5,8,0,0,40.0,0
Steven Smith (c),267192,c †Buttler b Rashid,23,18,41,3,0,127.78,0
Travis Head,530011, b Plunkett,5,8,14,1,0,62.5,0
Mitchell Marsh,272450, b Rashid,50,68,89,2,2,73.53,0
Marcus Stoinis,325012,c Root b Woakes,60,40,55,5,2,150.0,0
Tim Paine †,7252,c Ali b Plunkett,27,31,56,3,0,87.1,0
Pat Cummins,489889,c Roy b Plunkett,12,10,14,1,0,120.0,0
Mitchell Starc,311592,not out ,0,0,5,0,0,,0
Andrew Tye,459508,not out ,4,1,2,1,0,400.0,0
Jason Roy,298438,c sub (JA Richardson) b Starc,180,151,151,16,5,119.21,1
Jonny Bairstow,297433,c †Paine b Starc,14,11,22,2,0,127.27,1
Alex Hales,249866,c Stoinis b Cummins,4,3,6,1,0,133.33,1
Joe Root,303669,not out ,91,110,186,5,0,82.73,1
Eoin Morgan (c),24598,c Smith b Cummins,1,4,11,0,0,25.0,1
Jos Buttler †,308967,c Starc b Stoinis,4,10,15,0,0,40.0,1
Moeen Ali,8917,not out ,5,4,5,1,0,125.0,1
