Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hanuma Vihari,452044,c Finch b Cummins,8,66,80,0,0,12.12,0
Mayank Agarwal,398438,c †Paine b Cummins,76,161,239,8,1,47.2,0
Cheteshwar Pujara,32540, b Cummins,106,319,481,10,0,33.23,0
Virat Kohli (c),253802,c Finch b Starc,82,204,305,9,0,40.2,0
Ajinkya Rahane,277916,lbw b Lyon,34,76,113,2,0,44.74,0
Rohit Sharma,34102,not out ,63,114,186,5,0,55.26,0
Rishabh Pant †,931581,c Khawaja b Starc,39,76,85,3,0,51.32,0
Ravindra Jadeja,234675,c †Paine b Hazlewood,4,3,5,1,0,133.33,0
Marcus Harris,434813,c I Sharma b Bumrah,22,35,68,2,0,62.86,1
Aaron Finch,5334,c Agarwal b I Sharma,8,36,50,1,0,22.22,1
Usman Khawaja,215155,c Agarwal b Jadeja,21,32,46,3,0,65.62,1
Shaun Marsh,6683,lbw b Bumrah,19,61,81,1,0,31.15,1
Travis Head,530011, b Bumrah,20,48,59,2,0,41.67,1
Mitchell Marsh,272450,c Rahane b Jadeja,9,36,39,1,0,25.0,1
Tim Paine (c)†,7252,c †Pant b Bumrah,22,85,115,1,0,25.88,1
Pat Cummins,489889, b Mohammed Shami,17,48,70,2,0,35.42,1
Mitchell Starc,311592,not out ,7,13,25,1,0,53.85,1
Nathan Lyon,272279,lbw b Bumrah,0,5,8,0,0,0.0,1
Josh Hazlewood,288284, b Bumrah,0,3,4,0,0,0.0,1
Hanuma Vihari,452044,c Khawaja b Cummins,13,45,53,1,0,28.89,2
Mayank Agarwal,398438, b Cummins,42,102,145,4,2,41.18,2
Cheteshwar Pujara,32540,c Harris b Cummins,0,2,5,0,0,0.0,2
Virat Kohli (c),253802,c Harris b Cummins,0,4,6,0,0,0.0,2
Ajinkya Rahane,277916,c †Paine b Cummins,1,2,6,0,0,50.0,2
Rohit Sharma,34102,c SE Marsh b Hazlewood,5,18,28,0,0,27.78,2
Rishabh Pant †,931581,c †Paine b Hazlewood,33,43,74,3,1,76.74,2
Ravindra Jadeja,234675,c Khawaja b Cummins,5,6,21,1,0,83.33,2
Mohammed Shami,481896,not out ,0,3,8,0,0,0.0,2
Marcus Harris,434813,c Agarwal b Jadeja,13,27,43,1,0,48.15,3
Aaron Finch,5334,c Kohli b Bumrah,3,4,8,0,0,75.0,3
Usman Khawaja,215155,lbw b Mohammed Shami,33,59,79,4,1,55.93,3
Shaun Marsh,6683,lbw b Bumrah,44,72,90,4,1,61.11,3
Travis Head,530011, b I Sharma,34,92,119,2,0,36.96,3
Mitchell Marsh,272450,c Kohli b Jadeja,10,21,32,0,1,47.62,3
Tim Paine (c)†,7252,c †Pant b Jadeja,26,67,85,4,0,38.81,3
Pat Cummins,489889,c Pujara b Bumrah,63,114,160,5,1,55.26,3
Mitchell Starc,311592, b Mohammed Shami,18,27,36,2,0,66.67,3
Nathan Lyon,272279,c †Pant b I Sharma,7,50,86,0,0,14.0,3
Josh Hazlewood,288284,not out ,0,4,6,0,0,0.0,3
