Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c Tamim Iqbal b Mehidy Hasan Miraz,6,11,1,0,54.54,0
Upul Tharanga,50747, b Mustafizur Rahman,56,99,5,0,56.56,0
Kusal Mendis,629074,c Mahmudullah b Mashrafe Mortaza,28,9,2,3,311.11,0
Niroshan Dickwella †,429754,c Sabbir Rahman b Mohammad Saifuddin,42,57,4,0,73.68,0
Dinesh Chandimal (c),300628, b Rubel Hossain,45,74,0,1,60.81,0
Thisara Perera,233514,c Tamim Iqbal b Rubel Hossain,2,10,0,0,20.00,0
Asela Gunaratne,360456,lbw b Rubel Hossain,6,14,0,0,42.85,0
Akila Dananjaya,574178,c Mohammad Mithun b Mustafizur Rahman,17,16,1,1,106.25,0
Shehan Madushanka,1043681, b Rubel Hossain,7,6,1,0,116.66,0
Suranga Lakmal,49619,run out (†Mushfiqur Rahim),2,4,0,0,50.00,0
Dushmantha Chameera,552152,not out ,1,2,0,0,50.00,0
Tamim Iqbal,56194,c Dananjaya b Chameera,3,18,0,0,16.66,1
Mohammad Mithun,269237,run out (Perera),10,27,0,1,37.03,1
Sabbir Rahman,373538,c Gunaratne b Chameera,2,9,0,0,22.22,1
Mushfiqur Rahim †,56029,c Tharanga b Dananjaya,22,40,1,0,55.00,1
Mahmudullah,56025,c Tharanga b Madushanka,76,92,6,3,82.60,1
Mehidy Hasan Miraz,629063,c & b Dananjaya,5,14,0,0,35.71,1
Mohammad Saifuddin,629070,run out (Gunaratne),8,29,0,0,27.58,1
Mashrafe Mortaza (c),56007,c Mendis b Madushanka,5,12,0,0,41.66,1
Rubel Hossain,300619, b Madushanka,0,1,0,0,0.00,1
Mustafizur Rahman,330902,not out ,0,5,0,0,0.00,1
Shakib Al Hasan,56143,absent hurt,-,-,-,-,0.00,1
