Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c Bailey b Ashwin,30,27,33,4,1,111.11,0
Murali Vijay (c),237095, b Ashwin,59,41,66,4,3,143.9,0
Wriddhiman Saha †,279810,c Ashwin b Zampa,3,4,4,0,0,75.0,0
Gurkeerat Singh Mann,537124,c Chahar b Ashwin,51,30,37,3,3,170.0,0
David Miller,321777,lbw b Ashwin,7,5,11,1,0,140.0,0
Farhaan Behardien,44410,c Rahane b Dinda,5,5,7,1,0,100.0,0
Axar Patel,554691,c Tiwary b Perera,1,3,8,0,0,33.33,0
Rishi Dhawan,290727,not out ,11,4,5,0,1,275.0,0
Kyle Abbott,297583,not out ,1,1,2,0,0,100.0,0
Ajinkya Rahane,277916,c †Saha b Sandeep Sharma,19,15,22,4,0,126.67,1
Usman Khawaja,215155,c Miller b Gurkeerat Singh,30,29,57,1,1,103.45,1
George Bailey,4451,st †Saha b Patel,9,11,11,2,0,81.82,1
Saurabh Tiwary,35390,c Behardien b Gurkeerat Singh,17,15,19,1,1,113.33,1
MS Dhoni (c)†,28081,not out ,64,32,49,4,5,200.0,1
Irfan Pathan,32685,c †Saha b Dhawan,2,3,5,0,0,66.67,1
Thisara Perera,233514,c †Saha b Sharma,23,14,27,2,1,164.29,1
Ravichandran Ashwin,26421,not out ,1,1,12,0,0,100.0,1
