Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shaun Marsh,6683,c & b Laughlin,27,25,3,0,108.0,0
Marcus Harris,434813,c †Peirson b Pattinson,6,8,0,0,75.0,0
Sam Harper †,772361,c Burns b Cutting,21,19,1,1,110.53,0
Beau Webster,381329,c & b Cutting,36,26,4,1,138.46,0
Will Sutherland,1076722,c Heazlett b Laughlin,20,15,0,2,133.33,0
Mohammad Nabi,25913,not out ,22,15,1,1,146.67,0
Dan Christian (c),4864, b Laughlin,1,2,0,0,50.0,0
Samit Patel,18632,not out ,23,10,1,2,230.0,0
Sam Heazlett,826679,c †Harper b Patel,56,37,7,1,151.35,1
Chris Lynn (c),326637,c Harris b Fekete,41,15,5,3,273.33,1
AB de Villiers,44936, b Boyce,2,2,0,0,100.0,1
Matt Renshaw,722303,c Marsh b Boyce,0,1,0,0,0.0,1
Joe Burns,326632,run out (Harris/†Harper),14,21,0,0,66.67,1
Jimmy Peirson †,444970,c & b Patel,0,1,0,0,0.0,1
Ben Cutting,230371,lbw b Christian,5,5,1,0,100.0,1
James Pattinson,272465, b Boyce,1,3,0,0,33.33,1
Josh Lalor,272385,c †Harper b Christian,0,2,0,0,0.0,1
Ben Laughlin,315623,not out ,1,2,0,0,50.0,1
Mujeeb Ur Rahman,974109,lbw b Boyce,0,1,0,0,0.0,1
