Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jonny Bairstow †,297433,c Yadav b Chahal,114,56,76,12,7,203.57,0
David Warner,219889,not out ,100,55,98,5,5,181.82,0
Vijay Shankar,477021,run out (Hetmyer/†Patel),9,3,7,0,1,300.0,0
Yusuf Pathan,32498,not out ,6,6,13,0,0,100.0,0
Parthiv Patel †,32242,c Pandey b Mohammad Nabi,11,8,7,2,0,137.5,1
Shimron Hetmyer,670025,st †Bairstow b Mohammad Nabi,9,9,12,0,1,100.0,1
Virat Kohli (c),253802,c Warner b Sandeep Sharma,3,10,18,0,0,30.0,1
AB de Villiers,44936, b Mohammad Nabi,1,2,3,0,0,50.0,1
Moeen Ali,8917,run out (Mohammad Nabi/Sandeep Sharma),2,8,12,0,0,25.0,1
Shivam Dube,714451,c Hooda b Mohammad Nabi,5,7,7,1,0,71.43,1
Colin de Grandhomme,55395,run out (Kumar/Shankar),37,32,61,3,2,115.62,1
Prayas Ray Barman,1159712,c Hooda b Sandeep Sharma,19,24,35,2,0,79.17,1
Umesh Yadav,376116,run out (Shankar/Rashid Khan),14,9,13,1,1,155.56,1
Mohammed Siraj,940973,not out ,3,8,13,0,0,37.5,1
Yuzvendra Chahal,430246,c Hooda b Sandeep Sharma,1,3,6,0,0,33.33,1
