Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916, b Badree,30,25,37,5,0,120.0,0
Rahul Tripathi,446763,c Kohli b Negi,31,23,41,3,1,134.78,0
Steven Smith (c),267192, b Aravind,27,24,43,3,0,112.5,0
MS Dhoni †,28081, b Watson,28,25,37,3,1,112.0,0
Ben Stokes,311158, b Milne,2,3,8,0,0,66.67,0
Dan Christian,4864,c Mandeep Singh b Aravind,1,3,3,0,0,33.33,0
Manoj Tiwary,35565,run out (Kohli/†Jadhav),27,11,19,3,2,245.45,0
Shardul Thakur,475281,c de Villiers b Milne,0,1,1,0,0,0.0,0
Jaydev Unadkat,390484,not out ,2,5,14,0,0,40.0,0
Virat Kohli (c),253802,c Rahane b Stokes,28,19,24,3,1,147.37,1
Mandeep Singh,398506,c †Dhoni b Thakur,0,3,7,0,0,0.0,1
AB de Villiers,44936,st †Dhoni b Imran Tahir,29,30,39,1,2,96.67,1
Kedar Jadhav †,290716, b Unadkat,18,22,45,0,0,81.82,1
Shane Watson,8180, b Stokes,14,18,27,1,0,77.78,1
Stuart Binny,27223, b Thakur,18,8,17,2,1,225.0,1
Pawan Negi,530773,c Tripathi b Thakur,10,7,9,0,1,142.86,1
Adam Milne,450860, b Stokes,2,3,9,0,0,66.67,1
Samuel Badree,51433, b Unadkat,0,1,1,0,0,0.0,1
Sreenath Aravind,290632,not out ,6,7,7,0,0,85.71,1
Yuzvendra Chahal,430246,not out ,1,2,2,0,0,50.0,1
