Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c Wells b Christian,25,19,2,1,131.58,0
Aaron Finch (c),5334,c †Paine b Short,63,40,6,2,157.5,0
Cameron White,8291,c Wells b Reed,34,19,2,2,178.95,0
Tom Cooper,219885,not out ,53,24,7,2,220.83,0
Callum Ferguson,5236,c Short b Reed,15,7,1,1,214.29,0
Thisara Perera,233514,not out ,28,11,3,1,254.55,0
D'Arcy Short,308798, b Cooper,18,11,1,1,163.64,1
Tim Paine (c)†,7252,c Perera b Cooper,0,1,0,0,0.0,1
Ben McDermott,603410,lbw b Narine,114,52,8,9,219.23,1
George Bailey,4451,c Harris b Narine,59,42,3,2,140.48,1
Dan Christian,4864,lbw b Hogg,12,6,1,1,200.0,1
Jonathan Wells,233680, b Hogg,0,1,0,0,0.0,1
Beau Webster,381329,c Cooper b Narine,0,2,0,0,0.0,1
Cameron Boyce,326625,run out (Narine),1,1,0,0,100.0,1
Sam Rainbird,333872,not out ,1,1,0,0,100.0,1
Stuart Broad,10617,not out ,11,4,2,0,275.0,1
