Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Soumya Sarkar b Nasum Ahmed,35,27,31,3,2,129.63,0
Finn Allen,959759, b Nasum Ahmed,0,1,2,0,0,0.0,0
Devon Conway †,379140,not out ,92,52,91,11,3,176.92,0
Will Young,547749,c Afif Hossain b Mahedi Hasan,53,30,45,2,4,176.67,0
Glenn Phillips,823509,not out ,24,10,17,3,1,240.0,0
Mohammad Naim,990081,lbw b Ferguson,27,18,23,5,0,150.0,1
Liton Das †,536936,c Sodhi b Southee,4,5,11,1,0,80.0,1
Soumya Sarkar,436677,c & b Sodhi,5,6,18,1,0,83.33,1
Mohammad Mithun,269237, b Sodhi,4,6,8,0,0,66.67,1
Mahmudullah (c),56025, b Sodhi,11,9,9,1,0,122.22,1
Afif Hossain,935995, b Ferguson,45,33,45,5,1,136.36,1
Mahedi Hasan,833087, b Sodhi,0,1,1,0,0,0.0,1
Mohammad Saifuddin,629070,not out ,34,34,54,3,1,100.0,1
Shoriful Islam,990039,c Guptill b Bennett,5,7,10,1,0,71.43,1
Nasum Ahmed,348049,not out ,0,1,7,0,0,0.0,1
