Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Rizwan (c)†,323389, b Mohammad Wasim,71,53,90,8,2,133.96,0
Chris Lynn,326637,c †Salt b Faheem Ashraf,1,5,10,0,0,20.0,0
James Vince,296597,c Faheem Ashraf b Gregory,16,17,25,1,1,94.12,0
Rilee Rossouw,318845,c Mohammad Wasim b Shadab Khan,25,14,16,2,2,178.57,0
Sohaib Maqsood,43266,c Iftikhar Ahmed b Mohammad Wasim,2,4,7,0,0,50.0,0
Khushdil Shah,716733,c Hales b Gregory,7,8,11,0,0,87.5,0
Carlos Brathwaite,457249,not out ,22,14,30,2,1,157.14,0
Shahid Afridi,42639,c Shadab Khan b Mohammad Wasim,0,1,2,0,0,0.0,0
Sohail Tanvir,43265,c & b Hasan Ali,4,4,7,0,0,100.0,0
Phil Salt †,669365,c Vince b Mohammad Umar,13,12,21,2,0,108.33,1
Alex Hales,249866, b Shahid Afridi,29,20,37,2,2,145.0,1
Shadab Khan (c),922943,c Rossouw b Brathwaite,5,6,10,1,0,83.33,1
Hussain Talat,628240,c sub (Shan Masood) b Khushdil Shah,10,16,33,0,1,62.5,1
Asif Ali,494230,c Vince b Shahid Afridi,9,9,17,2,0,100.0,1
Iftikhar Ahmed,480603,run out (Shahid Afridi),1,4,6,0,0,25.0,1
Lewis Gregory,362201,not out ,49,31,43,6,1,158.06,1
Faheem Ashraf,681117,c Shahid Afridi b Brathwaite,22,12,23,2,1,183.33,1
Zafar Gohar,348154,not out ,3,4,17,0,0,75.0,1
