Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Temba Bavuma,372116,c †Buttler b SM Curran,5,5,1,0,100.0,0
Quinton de Kock (c)†,379143,c Morgan b Jordan,30,23,2,1,130.43,0
Faf du Plessis,44828,c Jordan b SM Curran,58,40,4,2,145.0,0
Rassie van der Dussen,337790,c Malan b Archer,37,28,0,3,132.14,0
Heinrich Klaasen,436757,c †Buttler b SM Curran,20,12,2,0,166.67,0
Pite van Biljon,266268,not out ,7,6,0,0,116.67,0
George Linde,481875, b TK Curran,12,6,1,1,200.0,0
Jason Roy,298438,c †de Kock b Linde,0,2,0,0,0.0,1
Jos Buttler †,308967,c Klaasen b Ngidi,7,6,1,0,116.67,1
Dawid Malan,236489,c Rabada b Linde,19,20,3,0,95.0,1
Jonny Bairstow,297433,not out ,86,48,9,4,179.17,1
Ben Stokes,311158,c Linde b Shamsi,37,27,1,3,137.04,1
Eoin Morgan (c),24598,c Bavuma b Ngidi,12,10,0,1,120.0,1
Sam Curran,662973,not out ,7,3,0,1,233.33,1
