Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,not out ,6,20,26,0,0,30.0,0
Fakhar Zaman,512191,c Wood b Curran,57,50,87,5,2,114.0,0
Babar Azam,348144,c Archer b Curran,115,112,150,13,1,102.68,0
Mohammad Hafeez,41434,c sub (CJ Jordan) b Wood,59,55,65,2,3,107.27,0
Shoaib Malik,42657,hit wicket b Wood,41,26,58,4,0,157.69,0
Asif Ali,494230,c Wood b Archer,17,12,15,1,1,141.67,0
Imad Wasim,227758, b Curran,12,9,16,1,1,133.33,0
Sarfaraz Ahmed (c)†,227760,not out ,21,14,28,3,0,150.0,0
Hasan Ali,681305,c Denly b Curran,1,2,5,0,0,50.0,0
Jason Roy,298438,c †Sarfaraz Ahmed b Mohammad Hasnain,114,89,123,11,4,128.09,1
James Vince,296597, b Mohammad Hasnain,43,39,61,6,0,110.26,1
Joe Root,303669,c Mohammad Hafeez b Imad Wasim,36,41,68,3,0,87.8,1
Ben Stokes,311158,not out ,71,64,104,5,3,110.94,1
Jos Buttler (c)†,308967,c Mohammad Hasnain b Imad Wasim,0,2,4,0,0,0.0,1
Moeen Ali,8917,c Fakhar Zaman b Shoaib Malik,0,3,9,0,0,0.0,1
Joe Denly,12454,c & b Junaid Khan,17,21,42,0,0,80.95,1
Tom Curran,550235, b Hasan Ali,31,30,36,5,0,103.33,1
Adil Rashid,244497,not out ,12,8,12,1,0,150.0,1
