Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821, b Mohammad Amir,8,9,1,0,88.89,0
Sadeera Samarawickrama †,629076,lbw b Imad Wasim,12,12,1,0,100.0,0
Bhanuka Rajapaksa,342619,c Asif Ali b Mohammad Amir,3,8,0,0,37.5,0
Angelo Perera,300629,run out (Iftikhar Ahmed/†Sarfaraz Ahmed),13,11,1,0,118.18,0
Oshada Fernando,366725,not out ,78,48,8,3,162.5,0
Dasun Shanaka (c),437316,c Fakhar Zaman b Wahab Riaz,12,25,0,0,48.0,0
Lahiru Madushanka,428366,c Iftikhar Ahmed b Mohammad Amir,1,3,0,0,33.33,0
PWH de Silva,784379,run out (Usman Shinwari),6,4,1,0,150.0,0
Fakhar Zaman,512191, b Rajitha,0,1,0,0,0.0,1
Babar Azam,348144,c †Samarawickrama b Kumara,27,32,1,0,84.38,1
Haris Sohail,318788,st †Samarawickrama b de Silva,52,50,4,1,104.0,1
Sarfaraz Ahmed (c)†,227760, b de Silva,17,16,1,0,106.25,1
Imad Wasim,227758,c de Silva b Kumara,3,5,0,0,60.0,1
Asif Ali,494230,c Gunathilaka b de Silva,1,2,0,0,50.0,1
Iftikhar Ahmed,480603,not out ,17,8,1,1,212.5,1
Wahab Riaz,43590,not out ,12,6,0,1,200.0,1
