Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rob Quiney,211854,c Richardson b Johnson,0,1,0,0,0.0,0
Luke Wright,23460,c Turner b Johnson,0,3,0,0,0.0,0
Kevin Pietersen,19296,c Klinger b Johnson,5,10,0,0,50.0,0
Seb Gotch †,500267,c Agar b Bresnan,48,47,3,3,102.13,0
Marcus Stoinis,325012,c Marsh b Richardson,5,11,1,0,45.45,0
David Hussey (c),5766,c Bell b Turner,26,20,1,2,130.0,0
Evan Gulbis,381183,c Marsh b Agar,9,8,1,0,112.5,0
Ben Hilfenhaus,5941,c Agar b Tye,10,6,0,1,166.67,0
Daniel Worrall,557298,not out ,13,8,0,1,162.5,0
Scott Boland,446548,not out ,8,6,1,0,133.33,0
Sam Whiteman †,334394,c Gulbis b Stoinis,31,26,2,1,119.23,1
Michael Klinger,6161,c Hussey b Worrall,7,5,0,1,140.0,1
Shaun Marsh,6683,not out ,56,44,8,0,127.27,1
Adam Voges (c),8119,c Stoinis b Gulbis,13,11,1,1,118.18,1
Ian Bell,9062,not out ,26,15,2,1,173.33,1
