Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438, b Yadav,30,20,5,0,150.0,0
Jos Buttler †,308967,c Kohli b Kuldeep Yadav,69,46,8,2,150.0,0
Alex Hales,249866, b Kuldeep Yadav,8,18,0,0,44.44,0
Eoin Morgan (c),24598,c Kohli b Kuldeep Yadav,7,6,0,0,116.67,0
Jonny Bairstow,297433,st †Dhoni b Kuldeep Yadav,0,1,0,0,0.0,0
Joe Root,303669,st †Dhoni b Kuldeep Yadav,0,1,0,0,0.0,0
Moeen Ali,8917,c Raina b Pandya,6,8,1,0,75.0,0
David Willey,308251,not out ,29,15,2,2,193.33,0
Chris Jordan,288992,c & b Yadav,0,1,0,0,0.0,0
Liam Plunkett,19264,not out ,3,4,0,0,75.0,0
Shikhar Dhawan,28235, b Willey,4,4,1,0,100.0,1
Rohit Sharma,34102,c Morgan b Rashid,32,30,3,1,106.67,1
KL Rahul,422108,not out ,101,54,10,5,187.04,1
Virat Kohli (c),253802,not out ,20,22,0,1,90.91,1
