Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108,c Babar Azam b Wahab Riaz,57,78,94,3,2,73.08,0
Rohit Sharma,34102,c Wahab Riaz b Hasan Ali,140,113,153,14,3,123.89,0
Virat Kohli (c),253802,c †Sarfaraz Ahmed b Mohammad Amir,77,65,105,7,0,118.46,0
Hardik Pandya,625371,c Babar Azam b Mohammad Amir,26,19,24,2,1,136.84,0
MS Dhoni †,28081,c †Sarfaraz Ahmed b Mohammad Amir,1,2,8,0,0,50.0,0
Vijay Shankar,477021,not out ,15,15,27,1,0,100.0,0
Kedar Jadhav,290716,not out ,9,8,13,1,0,112.5,0
Imam-ul-Haq,568276,lbw b Shankar,7,18,23,1,0,38.89,1
Fakhar Zaman,512191,c Chahal b Kuldeep Yadav,62,75,112,7,1,82.67,1
Babar Azam,348144, b Kuldeep Yadav,48,57,83,3,1,84.21,1
Mohammad Hafeez,41434,c Shankar b Pandya,9,7,13,0,1,128.57,1
Sarfaraz Ahmed (c)†,227760, b Shankar,12,30,42,0,0,40.0,1
Shoaib Malik,42657, b Pandya,0,1,3,0,0,0.0,1
Imad Wasim,227758,not out ,46,39,57,6,0,117.95,1
Shadab Khan,922943,not out ,20,14,24,1,0,142.86,1
