Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c Warner b Kumar,96,56,89,14,2,171.43,0
Murali Vijay (c),237095,c Warner b Mustafizur Rahman,6,12,18,0,0,50.0,0
Wriddhiman Saha †,279810,c Hooda b Henriques,27,23,28,3,0,117.39,0
Gurkeerat Singh Mann,537124, b Kumar,27,20,30,4,0,135.0,0
David Miller,321777,not out ,20,9,13,2,1,222.22,0
Glenn Maxwell,325026,not out ,0,0,2,0,0,,0
David Warner (c),219889,hit wicket b Patel,52,41,59,5,1,126.83,1
Shikhar Dhawan,28235,run out (Sharma),25,22,36,4,0,113.64,1
Deepak Hooda,497121,c Miller b Sandeep Sharma,34,22,41,3,1,154.55,1
Yuvraj Singh,36084,not out ,42,24,43,3,3,175.0,1
Ben Cutting,230371,not out ,18,11,24,0,2,163.64,1
