Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mackenzie Harvey,1076382,c Burns b Kuhnemann,20,14,2,1,142.86,0
Shaun Marsh,6683,lbw b Bartlett,0,1,0,0,0.0,0
Sam Harper †,772361,c †Peirson b Steketee,15,14,2,0,107.14,0
Aaron Finch (c),5334,lbw b Wildermuth,13,13,2,0,100.0,0
Jake Fraser-McGurk,1168049,c Kuhnemann b Steketee,40,33,4,1,121.21,0
Beau Webster,381329,not out ,50,40,3,2,125.0,0
Jack Prestwidge,977451,c Lynn b Morkel,0,2,0,0,0.0,0
Imad Wasim,227758,not out ,4,4,0,0,100.0,0
Max Bryant,1088608,c Webster b Hatzoglou,23,26,3,0,88.46,1
Chris Lynn (c),326637, b Richardson,50,40,4,1,125.0,1
Joe Denly,12454,c Richardson b Imad Wasim,31,25,3,1,124.0,1
Lewis Gregory,362201,c †Harper b Prestwidge,0,2,0,0,0.0,1
Joe Burns,326632,not out ,31,15,4,1,206.67,1
James Bazley,709675,st †Harper b Hatzoglou,1,2,0,0,50.0,1
Jimmy Peirson †,444970,not out ,4,4,0,0,100.0,1
