Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365,c Brathwaite b Dwarshuis,1,3,0,0,33.33,0
Matt Renshaw,722303,c †Philippe b Manenti,6,6,1,0,100.0,0
Alex Carey (c)†,326434,c Brathwaite b Christian,31,31,2,1,100.0,0
Jonathan Wells,233680,c Christian b Ball,66,56,8,0,117.86,0
Jake Weatherald,781285,not out ,34,24,1,2,141.67,0
Josh Philippe †,1124282, b Rashid Khan,41,24,5,1,170.83,1
Jack Edwards,1088610, b Rashid Khan,14,10,3,0,140.0,1
James Vince,296597,not out ,45,33,3,1,136.36,1
Daniel Hughes (c),571761,lbw b Rashid Khan,12,13,1,0,92.31,1
Jordan Silk,437669,not out ,38,28,6,0,135.71,1
