Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194, b Jadhav,70,82,105,7,1,85.37,0
Soumya Sarkar,436677, b Kumar,0,2,5,0,0,0.0,0
Sabbir Rahman,373538,c Jadeja b Kumar,19,21,24,4,0,90.48,0
Mushfiqur Rahim †,56029,c Kohli b Jadhav,61,85,98,4,0,71.76,0
Shakib Al Hasan,56143,c †Dhoni b Jadeja,15,23,18,1,0,65.22,0
Mahmudullah,56025, b Bumrah,21,25,44,2,0,84.0,0
Mosaddek Hossain,550133,c & b Bumrah,15,26,28,3,0,57.69,0
Mashrafe Mortaza (c),56007,not out ,30,25,33,5,0,120.0,0
Taskin Ahmed,538506,not out ,10,14,23,1,0,71.43,0
Rohit Sharma,34102,not out ,123,129,165,15,1,95.35,1
Shikhar Dhawan,28235,c Mosaddek Hossain b Mashrafe Mortaza,46,34,67,7,1,135.29,1
Virat Kohli (c),253802,not out ,96,78,96,13,0,123.08,1
