Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,c Klinger b Agar,85,51,8,4,166.67,0
Kurtis Patterson,505110,c †Bancroft b Kelly,14,12,2,0,116.67,0
Shane Watson (c),8180,c Kelly b Bresnan,21,15,3,0,140.0,0
Callum Ferguson,5236,c Cartwright b Bresnan,25,23,2,0,108.7,0
Ben Rohrer,7547,not out ,22,16,1,1,137.5,0
Arjun Nair,901157,not out ,4,3,0,0,133.33,0
William Bosisto,530015,c Fawad Ahmed b McClenaghan,9,7,1,0,128.57,1
Michael Klinger,6161,c Sandhu b Green,4,9,0,0,44.44,1
Cameron Bancroft †,501011,not out ,75,56,5,3,133.93,1
Ashton Turner,500268,lbw b Sandhu,3,5,0,0,60.0,1
Adam Voges (c),8119, b Fawad Ahmed,1,3,0,0,33.33,1
Hilton Cartwright,557295,not out ,65,41,4,3,158.54,1
