Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rob Quiney,211854,c Hughes b Henriques,35,19,5,1,184.21,0
Luke Wright,23460, b Lyon,62,47,6,1,131.91,0
Kevin Pietersen,19296,c Abbott b Dwarshuis,39,36,2,0,108.33,0
Evan Gulbis,381183,st †Haddin b Lyon,0,2,0,0,0.0,0
Seb Gotch †,500267,c †Haddin b Dwarshuis,1,3,0,0,33.33,0
David Hussey (c),5766,c Abbott b Dwarshuis,4,5,0,0,80.0,0
Sam Harper,772361,run out (†Haddin),5,2,1,0,250.0,0
Ben Hilfenhaus,5941,c Lyon b Abbott,4,4,1,0,100.0,0
Scott Boland,446548,not out ,2,2,0,0,100.0,0
Michael Beer,307495,not out ,0,0,0,0,,0
Daniel Hughes,571761,lbw b Gulbis,34,33,4,0,103.03,1
Michael Lumb,16406, b Boland,6,8,0,0,75.0,1
Colin Munro,232359,c Quiney b Hilfenhaus,3,5,0,0,60.0,1
Moises Henriques (c),5961, b Bowe,20,16,3,0,125.0,1
Nic Maddinson,333780,c sub (CJ Gannon) b Boland,14,13,0,1,107.69,1
Brad Haddin †,5560,c Quiney b Beer,10,9,1,0,111.11,1
Johan Botha,44149,c & b Boland,25,13,3,0,192.31,1
Sean Abbott,398666,not out ,33,17,3,2,194.12,1
Ben Dwarshuis,679567,not out ,4,1,1,0,400.0,1
