Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c †Sarfaraz Ahmed b Imad Wasim,15,10,3,0,150.0,0
Avishka Fernando,784369,run out (Shadab Khan),8,10,1,0,80.0,0
Bhanuka Rajapaksa,342619,c Fakhar Zaman b Shadab Khan,77,48,4,6,160.42,0
Shehan Jayasuriya,422965,run out (Asif Ali),34,28,4,0,121.43,0
Dasun Shanaka (c),437316,not out ,27,15,3,1,180.0,0
Minod Bhanuka †,629075,run out (Wahab Riaz/Shadab Khan),0,1,0,0,0.0,0
Isuru Udana,328026, b Wahab Riaz,8,6,1,0,133.33,0
PWH de Silva,784379,not out ,2,2,0,0,100.0,0
Babar Azam,348144, b Pradeep,3,10,0,0,30.0,1
Fakhar Zaman,512191, b Rajitha,6,4,1,0,150.0,1
Ahmed Shehzad,259410, b de Silva,13,16,0,1,81.25,1
Sarfaraz Ahmed (c)†,227760, b de Silva,26,16,3,1,162.5,1
Umar Akmal,317273,lbw b de Silva,0,1,0,0,0.0,1
Asif Ali,494230, b Pradeep,29,27,3,0,107.41,1
Imad Wasim,227758,lbw b Udana,47,29,8,0,162.07,1
Wahab Riaz,43590,c †Bhanuka b Pradeep,7,5,1,0,140.0,1
Shadab Khan,922943,c Shanaka b Udana,0,1,0,0,0.0,1
Mohammad Amir,290948,not out ,5,3,1,0,166.67,1
Mohammad Hasnain,1158100,c de Silva b Pradeep,1,2,0,0,50.0,1
