Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shan Masood (c),233901,c Muhammad Musa b Faheem Ashraf,21,20,3,0,105.0,0
James Vince,296597, b Amad Butt,42,31,6,1,135.48,0
Moeen Ali,8917,c Faheem Ashraf b Amad Butt,10,11,1,0,90.91,0
Rilee Rossouw,318845,c Faheem Ashraf b Amad Butt,0,1,0,0,0.0,0
Zeeshan Ashraf †,520183,c Shadab Khan b Faheem Ashraf,50,29,4,3,172.41,0
Khushdil Shah,716733,c †Ronchi b Akif Javed,7,10,0,0,70.0,0
Shahid Afridi,42639,c Akif Javed b Muhammad Musa,11,7,0,1,157.14,0
Sohail Tanvir,43265,lbw b Amad Butt,10,6,2,0,166.67,0
Mohammad Ilyas,1159371,not out ,3,3,0,0,100.0,0
Imran Tahir,40618,not out ,3,2,0,0,150.0,0
Luke Ronchi †,7502,c Vince b Mohammad Ilyas,74,45,9,2,164.44,1
Colin Munro,232359, b Shahid Afridi,50,32,3,4,156.25,1
Dawid Malan,236489,not out ,35,21,5,1,166.67,1
Colin Ingram,45705,not out ,1,2,0,0,50.0,1
