Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889, b Pandya,42,44,59,4,1,95.45,0
Aaron Finch,5334,c Jadhav b Kuldeep Yadav,124,125,154,12,5,99.2,0
Steven Smith (c),267192,c Bumrah b Kuldeep Yadav,63,71,111,5,0,88.73,0
Glenn Maxwell,325026,st †Dhoni b Chahal,5,13,18,0,0,38.46,0
Travis Head,530011, b Bumrah,4,6,18,0,0,66.67,0
Marcus Stoinis,325012,not out ,27,28,42,1,1,96.43,0
Peter Handscomb †,334337,c Pandey b Bumrah,3,7,13,0,0,42.86,0
Ashton Agar,505120,not out ,9,6,11,1,0,150.0,0
Ajinkya Rahane,277916,lbw b Cummins,70,76,103,9,0,92.11,1
Rohit Sharma,34102,c sub (HWR Cartwright) b Coulter-Nile,71,62,94,6,4,114.52,1
Virat Kohli (c),253802,c Finch b Agar,28,35,58,2,0,80.0,1
Hardik Pandya,625371,c Richardson b Cummins,78,72,98,5,4,108.33,1
Kedar Jadhav,290716,c †Handscomb b Richardson,2,4,3,0,0,50.0,1
Manish Pandey,290630,not out ,36,32,44,6,0,112.5,1
MS Dhoni †,28081,not out ,3,6,9,0,0,50.0,1
