Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c †Hope b Holder,32,48,69,4,0,66.67,0
Kusal Perera †,300631,run out (Cottrell/Brathwaite),64,51,87,8,0,125.49,0
Avishka Fernando,784369,c Allen b Cottrell,104,103,151,9,2,100.97,0
Kusal Mendis,629074,c & b Allen,39,41,53,4,0,95.12,0
Angelo Mathews,49764, b Holder,26,20,45,2,1,130.0,0
Lahiru Thirimanne,301236,not out ,45,33,53,4,0,136.36,0
Isuru Udana,328026,c Holder b Thomas,3,6,9,0,0,50.0,0
Dhananjaya de Silva,465793,not out ,6,3,5,1,0,200.0,0
Chris Gayle,51880,c Vandersay b Rajitha,35,48,70,1,2,72.92,1
Sunil Ambris,348054,c †Perera b Malinga,5,6,11,1,0,83.33,1
Shai Hope †,581379, b Malinga,5,11,13,1,0,45.45,1
Shimron Hetmyer,670025,run out (de Silva),29,38,62,2,0,76.32,1
Nicholas Pooran,604302,c †Perera b Mathews,118,103,156,11,4,114.56,1
Jason Holder (c),391485,c sub (BMAJ Mendis) b Vandersay,26,26,38,4,0,100.0,1
Carlos Brathwaite,457249,run out (Udana),8,15,33,1,0,53.33,1
Fabian Allen,670013,run out (Rajitha/Udana),51,32,50,7,1,159.38,1
Sheldon Cottrell,495551,not out ,7,10,35,0,0,70.0,1
Oshane Thomas,914567,lbw b Malinga,1,6,8,0,0,16.67,1
Shannon Gabriel,446101,not out ,3,7,7,0,0,42.86,1
