Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Cameron Delport,322810,c †Sangakkara b Mohammad Amir,3,4,0,0,75.0,0
Brendon McCullum (c),37737,c Babar Azam b Usama Mir,31,28,5,0,110.71,0
Fakhar Zaman,512191,c Imad Wasim b Sohail Khan,19,15,2,1,126.67,0
Umar Akmal,317273,c Babar Azam b Usama Mir,20,22,0,1,90.91,0
Sunil Narine,230558,c Imad Wasim b Shoaib Malik,16,9,0,2,177.78,0
Grant Elliott,44956,c Usman Shinwari b Shoaib Malik,2,4,0,0,50.0,0
Mohammad Rizwan †,323389,not out ,32,24,2,1,133.33,0
Sohail Tanvir,43265,not out ,22,14,2,0,157.14,0
Babar Azam,348144,c Umar Akmal b Fakhar Zaman,49,42,7,0,116.67,1
Mahela Jayawardene,49289,run out (†Mohammad Rizwan),10,8,1,0,125.0,1
Kumar Sangakkara (c)†,50710,c Aamer Yamin b Narine,20,23,2,0,86.96,1
Shoaib Malik,42657,run out (Aamer Yamin),6,11,0,0,54.55,1
Ravi Bopara,10582,run out (sub [Zafar Gohar]),2,2,0,0,100.0,1
Imad Wasim,227758,not out ,19,14,2,1,135.71,1
Kieron Pollard,230559,not out ,45,20,1,4,225.0,1
