Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180, b Wahab Riaz,71,43,5,6,165.12,0
Ahmed Shehzad,259410, b Mills,1,4,0,0,25.0,0
Ahsan Ali,348146,lbw b Sameen Gul,46,32,4,2,143.75,0
Rilee Rossouw,318845,c & b Pollard,11,6,2,0,183.33,0
Umar Akmal,317273,c Imam-ul-Haq b Wahab Riaz,22,15,3,0,146.67,0
Sarfaraz Ahmed (c)†,227760,c Dawson b Hasan Ali,12,11,1,0,109.09,0
Dwayne Bravo,51439,not out ,12,7,2,0,171.43,0
Mohammad Nawaz,348148,not out ,2,3,0,0,66.67,0
Kamran Akmal †,41028,c Rossouw b Mohammad Hasnain,22,26,4,0,84.62,1
Imam-ul-Haq,568276, b Rossouw,23,18,3,0,127.78,1
Sohaib Maqsood,43266,c & b Mohammad Nawaz,7,7,1,0,100.0,1
Misbah-ul-Haq,41378,lbw b Mohammad Hasnain,18,17,1,1,105.88,1
Liam Dawson,211855,c sub (MTC Waller) b Ahsan Ali,5,6,0,0,83.33,1
Kieron Pollard,230559, b Watson,44,22,6,1,200.0,1
Daren Sammy (c),53115,run out (†Sarfaraz Ahmed),46,21,2,5,219.05,1
Wahab Riaz,43590,not out ,0,1,0,0,0.0,1
Hasan Ali,681305,not out ,3,2,0,0,150.0,1
