Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,run out (Agar/Siddle),63,50,6,1,126.0,0
Alex Hales,249866, b Stanlake,4,5,0,0,80.0,0
Callum Ferguson (c),5236,c Wells b Rashid Khan,73,46,7,2,158.7,0
Alex Ross,333624, b Siddle,19,15,2,0,126.67,0
Chris Morris,439952,not out ,2,2,0,0,100.0,0
Daniel Sams,826901,lbw b Siddle,0,2,0,0,0.0,0
Chris Green,787073,not out ,2,2,0,0,100.0,0
Jake Weatherald,781285,c Green b Sams,52,37,2,4,140.54,1
Phil Salt,669365,c Ferguson b Sams,0,6,0,0,0.0,1
Matthew Short,605575,c Sams b Cook,6,5,1,0,120.0,1
Alex Carey (c)†,326434,c †Gilkes b Morris,19,11,2,1,172.73,1
Jonathan Wells,233680,c Ross b Morris,26,22,1,1,118.18,1
Cameron White,8291,c Sams b Nair,5,8,0,0,62.5,1
Cameron Valente,605576,c Ferguson b Nair,5,6,1,0,83.33,1
Rashid Khan,793463,run out (Nair/†Gilkes),40,18,4,3,222.22,1
Peter Siddle,7898,not out ,4,8,0,0,50.0,1
Wes Agar,959833,run out (†Gilkes/Morris),0,1,0,0,0.0,1
