Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade,230193,c Kelly b Bresnan,71,45,10,1,157.78,0
Tim Paine †,7252,c MR Marsh b Kelly,4,7,0,0,57.14,0
George Bailey (c),4451,c Johnson b Bresnan,17,15,1,1,113.33,0
Ben McDermott,603410,not out ,67,30,4,6,223.33,0
Dan Christian,4864,run out (†Bancroft),37,22,4,2,168.18,0
Simon Milenko,326639,not out ,2,1,0,0,200.0,0
Michael Klinger,6161,c Reardon b Rogers,15,11,1,1,136.36,1
Shaun Marsh,6683,c Meredith b Rogers,30,18,6,0,166.67,1
Cameron Bancroft †,501011,c Milenko b Rogers,1,6,0,0,16.67,1
Mitchell Marsh,272450,c Archer b Christian,3,5,0,0,60.0,1
Ashton Turner,500268,run out (Bailey),2,4,0,0,50.0,1
Hilton Cartwright,557295, b Rose,4,8,0,0,50.0,1
Adam Voges (c),8119,c †Paine b Meredith,3,5,0,0,60.0,1
Tim Bresnan,9310,lbw b Christian,43,26,4,1,165.38,1
Jhye Richardson,774223,c †Paine b Christian,16,12,0,2,133.33,1
Matthew Kelly,638912,c Milenko b Christian,7,7,1,0,100.0,1
Mitchell Johnson,6033,not out ,4,6,0,0,66.67,1
