Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rory Burns,398778,c †Watling b de Grandhomme,52,138,195,6,0,37.68,0
Dom Sibley,519082,c Taylor b de Grandhomme,22,63,92,4,0,34.92,0
Joe Denly,12454,c †Watling b Southee,74,181,251,8,1,40.88,0
Joe Root (c),303669,c Southee b Wagner,2,22,30,0,0,9.09,0
Ben Stokes,311158,c Taylor b Southee,91,146,194,12,0,62.33,0
Ollie Pope,887207,c †Watling b Southee,29,56,88,6,0,51.79,0
Jos Buttler †,308967,c Santner b Wagner,43,70,105,5,1,61.43,0
Sam Curran,662973,lbw b Southee,0,1,4,0,0,0.0,0
Jofra Archer,669855,c Southee b Boult,4,3,7,1,0,133.33,0
Jack Leach,455524,not out ,18,55,95,2,0,32.73,0
Stuart Broad,10617, b Wagner,1,10,13,0,0,10.0,0
Jeet Raval,277914,c Denly b Leach,19,68,93,3,0,27.94,1
Tom Latham,388802,lbw b Curran,8,21,30,0,0,38.1,1
Kane Williamson (c),277906,c Stokes b Curran,51,85,141,7,0,60.0,1
Ross Taylor,38699,c Pope b Stokes,25,40,48,1,0,62.5,1
Henry Nicholls,539511,lbw b Root,41,125,166,5,0,32.8,1
BJ Watling †,38924,c †Buttler b Archer,205,473,667,24,1,43.34,1
Colin de Grandhomme,55395,c Sibley b Stokes,65,108,152,7,1,60.19,1
Mitchell Santner,502714,c Pope b Curran,126,269,352,11,5,46.84,1
Tim Southee,232364,c & b Leach,9,13,21,0,1,69.23,1
Neil Wagner,233713,not out ,11,5,10,1,1,220.0,1
Trent Boult,277912,not out ,1,1,5,0,0,100.0,1
Rory Burns,398778,c de Grandhomme b Santner,31,76,109,4,0,40.79,2
Dom Sibley,519082,c †Watling b Santner,12,62,94,1,0,19.35,2
Joe Denly,12454,c †Watling b Wagner,35,142,216,3,0,24.65,2
Jack Leach,455524,c Latham b Santner,0,12,12,0,0,0.0,2
Joe Root (c),303669,c Latham b de Grandhomme,11,51,54,2,0,21.57,2
Ben Stokes,311158, b Southee,28,84,103,5,0,33.33,2
Ollie Pope,887207,c Santner b Wagner,6,24,36,1,0,25.0,2
Jos Buttler †,308967, b Wagner,0,18,22,0,0,0.0,2
Sam Curran,662973,not out ,29,59,91,6,0,49.15,2
Jofra Archer,669855,c sub (MJ Henry) b Wagner,30,50,71,5,0,60.0,2
Stuart Broad,10617,lbw b Wagner,0,1,3,0,0,0.0,2
