Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c)†,230193,c †Gilkes b Cummins,45,29,3,2,155.17,0
D'Arcy Short,308798, b Cummins,7,7,1,0,100.0,0
Caleb Jewell,834741,c Watson b Green,7,8,1,0,87.5,0
Ben McDermott,603410,not out ,44,36,3,1,122.22,0
George Bailey,4451,run out (Jordan),53,35,4,2,151.43,0
Usman Khawaja,215155, b Qais Ahmad,36,21,6,1,171.43,1
Shane Watson (c),8180,c Bailey b Meredith,15,9,2,1,166.67,1
Callum Ferguson,5236, b Archer,47,34,3,1,138.24,1
Anton Devcich,36948,c Qais Ahmad b Short,4,5,0,0,80.0,1
Daniel Sams,826901,c Milenko b Short,7,7,0,0,100.0,1
Matthew Gilkes †,1081730,lbw b Qais Ahmad,0,1,0,0,0.0,1
Chris Green,787073,not out ,34,28,1,1,121.43,1
Pat Cummins,489889,not out ,10,8,1,0,125.0,1
