Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Bruce b Wheeler,11,13,20,1,0,84.62,0
Imrul Kayes,280734,c †Ronchi b Henry,0,2,6,0,0,0.0,0
Sabbir Rahman,373538,c Henry b Ferguson,16,15,17,1,1,106.67,0
Shakib Al Hasan,56143,c Santner b de Grandhomme,14,14,27,0,0,100.0,0
Soumya Sarkar,436677,c Anderson b Ferguson,0,1,2,0,0,0.0,0
Mahmudullah,56025, b Ferguson,52,47,62,3,3,110.64,0
Mosaddek Hossain,550133,c Anderson b Santner,20,17,18,0,2,117.65,0
Mashrafe Mortaza (c),56007,c de Grandhomme b Wheeler,1,3,8,0,0,33.33,0
Nurul Hasan †,410765,not out ,7,6,15,1,0,116.67,0
Rubel Hossain,300619,not out ,2,2,2,0,0,100.0,0
Neil Broom,36581,c Shakib Al Hasan b Rubel Hossain,6,7,10,1,0,85.71,1
Kane Williamson (c),277906,not out ,73,55,81,5,2,132.73,1
Colin Munro,232359,c †Nurul Hasan b Mustafizur Rahman,0,2,7,0,0,0.0,1
Corey Anderson,277662,c Tamim Iqbal b Shakib Al Hasan,13,14,15,1,0,92.86,1
Tom Bruce,707113,run out (Mashrafe Mortaza/Soumya Sarkar),7,9,14,0,0,77.78,1
Colin de Grandhomme,55395,not out ,41,22,35,3,3,186.36,1
