Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kamran Akmal †,41028,c Mukhtar Ahmed b Bopara,77,27,5,8,285.19,0
Andre Fletcher,51862,c Denly b Bopara,34,30,3,2,113.33,0
Liam Dawson,211855,c Ingram b Usman Shinwari,13,13,0,1,100.0,0
Mohammad Hafeez,41434,c & b Bopara,13,8,1,1,162.5,0
Daren Sammy (c),53115,c Denly b Mills,23,12,1,2,191.67,0
Saad Nasim,317248,run out (†Mohammad Rizwan/Mills),2,5,0,0,40.0,0
Wahab Riaz,43590,c Denly b Mills,0,1,0,0,0.0,0
Chris Jordan,288992,not out ,0,1,0,0,0.0,0
Hasan Ali,681305,not out ,0,0,0,0,,0
Mukhtar Ahmed,556916,c Sammy b Sameen Gul,1,3,0,0,33.33,1
Joe Denly,12454,not out ,79,46,9,4,171.74,1
Babar Azam,348144,c Dawson b Hasan Ali,63,45,6,2,140.0,1
Colin Ingram,45705,not out ,5,3,1,0,166.67,1
