Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal (c),56194,c †Watling b Southee,5,17,13,1,0,29.41,0
Soumya Sarkar,436677,c de Grandhomme b Boult,86,104,157,11,0,82.69,0
Mahmudullah,56025,c †Watling b Boult,19,24,34,3,0,79.17,0
Shakib Al Hasan,56143,c †Watling b Southee,59,78,124,9,0,75.64,0
Sabbir Rahman,373538,c Southee b Boult,7,8,11,1,0,87.5,0
Najmul Hossain Shanto,629058,c Raval b Southee,18,56,85,2,0,32.14,0
Nurul Hasan †,410765,c †Watling b Boult,47,98,173,5,0,47.96,0
Mehidy Hasan Miraz,629063, b Wagner,10,13,14,2,0,76.92,0
Taskin Ahmed,538506,c Williamson b Southee,8,26,23,0,0,30.77,0
Kamrul Islam,375724,lbw b Southee,2,63,92,0,0,3.17,0
Rubel Hossain,300619,not out ,16,21,39,3,0,76.19,0
Jeet Raval,277914, b Kamrul Islam Rabbi,16,45,62,3,0,35.56,1
Tom Latham,388802,c †Nurul Hasan b Taskin Ahmed,68,111,189,11,0,61.26,1
Kane Williamson (c),277906,c †Nurul Hasan b Kamrul Islam Rabbi,2,2,4,0,0,100.0,1
Ross Taylor,38699,c sub (Taijul Islam) b Mehidy Hasan Miraz,77,103,160,7,2,74.76,1
Henry Nicholls,539511, b Mehidy Hasan Miraz,98,149,237,12,0,65.77,1
Mitchell Santner,502714,lbw b Shakib Al Hasan,29,61,85,3,0,47.54,1
BJ Watling †,38924, b Shakib Al Hasan,1,4,11,0,0,25.0,1
Colin de Grandhomme,55395, b Shakib Al Hasan,0,3,2,0,0,0.0,1
Tim Southee,232364,c Mehidy Hasan Miraz b Shakib Al Hasan,17,21,29,3,0,80.95,1
Neil Wagner,233713,run out (†Nurul Hasan/Kamrul Islam Rabbi),26,54,79,3,0,48.15,1
Trent Boult,277912,not out ,7,6,10,0,1,116.67,1
Tamim Iqbal (c),56194,c Santner b Southee,8,19,23,1,0,42.11,2
Soumya Sarkar,436677,c Raval b de Grandhomme,36,64,83,6,0,56.25,2
Mahmudullah,56025, b Wagner,38,67,118,5,0,56.72,2
Shakib Al Hasan,56143,c de Grandhomme b Southee,8,7,14,1,0,114.29,2
Najmul Hossain Shanto,629058, b Boult,12,60,73,2,0,20.0,2
Sabbir Rahman,373538,c †Watling b Wagner,0,11,16,0,0,0.0,2
Nurul Hasan †,410765,c †Watling b Wagner,0,2,1,0,0,0.0,2
Mehidy Hasan Miraz,629063,c Latham b Boult,4,22,30,1,0,18.18,2
Taskin Ahmed,538506, b Boult,33,30,59,1,2,110.0,2
Kamrul Islam,375724,not out ,25,29,47,3,1,86.21,2
Rubel Hossain,300619,c †Watling b Southee,7,6,6,1,0,116.67,2
Jeet Raval,277914, b Kamrul Islam Rabbi,33,40,48,4,0,82.5,3
Tom Latham,388802,not out ,41,59,70,6,1,69.49,3
Colin de Grandhomme,55395,not out ,33,15,21,0,4,220.0,3
