Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,lbw b Basil Thampi,77,38,60,5,7,202.63,0
Virat Kohli (c),253802,c Smith b Kulkarni,64,50,74,7,1,128.0,0
Travis Head,530011,not out ,30,16,34,2,1,187.5,0
Kedar Jadhav †,290716,not out ,38,16,20,5,2,237.5,0
Dwayne Smith,53118,c Mandeep Singh b Chahal,1,4,5,0,0,25.0,1
Brendon McCullum,37737,c Milne b Chahal,72,44,77,2,7,163.64,1
Suresh Raina (c),33335,c Watson b Chahal,23,8,12,2,2,287.5,1
Aaron Finch,5334,st †Jadhav b Negi,19,15,29,2,1,126.67,1
Dinesh Karthik †,30045,c Kohli b Aravind,1,4,8,0,0,25.0,1
Ravindra Jadeja,234675,run out (Negi/†Jadhav),23,22,34,2,0,104.55,1
Ishan Kishan,720471,c Chahal b Milne,39,16,25,2,4,243.75,1
Andrew Tye,459508,not out ,6,6,12,0,0,100.0,1
Basil Thampi,732291,not out ,0,1,1,0,0,0.0,1
