Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155,lbw b Brathwaite,8,17,0,1,47.06,0
James Vince,296597,c Maddinson b Lyon,34,25,2,2,136.0,0
Shane Watson (c),8180, b Abbott,3,5,0,0,60.0,0
Callum Ferguson,5236,c Denly b Henriques,7,14,0,0,50.0,0
Chris Green,787073,run out (Botha/Henriques/†Nevill),49,27,2,3,181.48,0
Arjun Nair,901157,c Silk b Henriques,17,17,0,0,100.0,0
Ben Rohrer,7547,not out ,7,8,1,0,87.5,0
Jay Lenton †,603411,not out ,18,7,2,1,257.14,0
Joe Denly,12454, b Fawad Ahmed,43,29,4,3,148.28,1
Daniel Hughes,571761,not out ,66,55,4,1,120.0,1
Nic Maddinson,333780,c Rohrer b Nair,28,23,0,2,121.74,1
Moises Henriques,5961,not out ,18,13,1,0,138.46,1
