Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Warner b Starc,10,15,2,0,66.67,0
Shikhar Dhawan,28235,c Agar b Cummins,74,91,9,1,81.32,0
KL Rahul,422108,c Smith b Agar,47,61,4,0,77.05,0
Virat Kohli (c),253802,c & b Zampa,16,14,0,1,114.29,0
Shreyas Iyer,642519,c †Carey b Starc,4,9,0,0,44.44,0
Rishabh Pant †,931581,c Turner b Cummins,28,33,2,1,84.85,0
Ravindra Jadeja,234675,c †Carey b Richardson,25,32,2,1,78.12,0
Shardul Thakur,475281, b Starc,13,10,2,0,130.0,0
Mohammed Shami,481896,c †Carey b Richardson,10,15,1,0,66.67,0
Kuldeep Yadav,559235,run out (Smith),17,15,2,0,113.33,0
Jasprit Bumrah,625383,not out ,0,0,0,0,,0
David Warner,219889,not out ,128,112,17,3,114.29,1
Aaron Finch (c),5334,not out ,110,114,13,2,96.49,1
