Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c †Pooran b Allen,34,23,31,5,2,147.83,0
Tim Seifert †,625964, b Thomas,18,13,25,3,0,138.46,0
Devon Conway,379140,not out ,65,37,80,4,4,175.68,0
Glenn Phillips,823509,c sub (HR Walsh) b Pollard,108,51,72,10,8,211.76,0
Ross Taylor,38699,not out ,0,0,2,0,0,,0
Andre Fletcher,51862,run out (Phillips),20,14,18,0,2,142.86,1
Brandon King,670035, b Jamieson,0,1,5,0,0,0.0,1
Shimron Hetmyer,670025,c Santner b Sodhi,25,32,66,2,0,78.12,1
Kyle Mayers,348056,c Phillips b Neesham,20,14,24,0,2,142.86,1
Nicholas Pooran †,604302,c & b Santner,7,4,6,0,1,175.0,1
Kieron Pollard (c),230559,c Southee b Santner,28,15,16,0,4,186.67,1
Rovman Powell,820351, b Ferguson,9,7,15,1,0,128.57,1
Fabian Allen,670013,c Phillips b Southee,15,11,14,0,2,136.36,1
Keemo Paul,677081,not out ,26,18,20,0,3,144.44,1
Sheldon Cottrell,495551,c †Seifert b Jamieson,1,4,7,0,0,25.0,1
Oshane Thomas,914567,not out ,0,0,7,0,0,,1
