Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Ben Dunk,388678,not out ,72,53,4,3,135.85,0
Marcus Stoinis,325012,c O'Connor b Rashid Khan,53,45,3,0,117.78,0
Peter Handscomb †,334337,run out (Wells/†Carey),36,22,2,2,163.64,0
Alex Carey †,326434,c Maddinson b Stoinis,30,23,4,0,130.43,1
Jake Weatherald,781285,run out (Bird),3,8,0,0,37.5,1
Jake Lehmann,437448,c Maxwell b Bravo,40,32,4,0,125.0,1
Colin Ingram (c),45705,c Maxwell b Plunkett,9,15,0,0,60.0,1
Jonathan Wells,233680,c Maddinson b Stoinis,13,11,2,0,118.18,1
Rashid Khan,793463,c Maddinson b Stoinis,3,4,0,0,75.0,1
Matthew Short,605575, b Plunkett,0,1,0,0,0.0,1
Michael Neser,376169, b Plunkett,1,4,0,0,25.0,1
Ben Laughlin,315623, b Bravo,14,10,2,0,140.0,1
Liam O'Connor,334388,c & b Bravo,2,5,0,0,40.0,1
Billy Stanlake,533042,not out ,3,5,0,0,60.0,1
