Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c Sharma b Bumrah,13,12,16,2,0,108.33,0
Upul Tharanga,50747,st †Dhoni b Kuldeep Yadav,95,82,114,12,3,115.85,0
Sadeera Samarawickrama,629076,c Dhawan b Chahal,42,57,77,5,0,73.68,0
Angelo Mathews,49764, b Chahal,17,28,52,2,0,60.71,0
Niroshan Dickwella †,429754,c Iyer b Kuldeep Yadav,8,4,3,2,0,200.0,0
Asela Gunaratne,360456,c †Dhoni b Kumar,17,51,81,0,0,33.33,0
Thisara Perera (c),233514,lbw b Chahal,6,6,9,0,0,100.0,0
Sachith Pathirana,212756,c Chahal b Pandya,7,12,13,1,0,58.33,0
Akila Dananjaya,574178, b Kuldeep Yadav,1,4,6,0,0,25.0,0
Suranga Lakmal,49619,lbw b Pandya,1,2,2,0,0,50.0,0
Nuwan Pradeep,324358,not out ,0,11,18,0,0,0.0,0
Rohit Sharma (c),34102, b Dananjaya,7,14,14,0,1,50.0,1
Shikhar Dhawan,28235,not out ,100,85,140,13,2,117.65,1
Shreyas Iyer,642519,c Lakmal b Perera,65,63,82,8,1,103.17,1
Dinesh Karthik,30045,not out ,26,31,42,3,0,83.87,1
