Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,lbw b Ellis,20,12,4,0,166.67,0
Liam Livingstone,403902,c Malan b Lamichhane,26,15,2,2,173.33,0
Colin Munro,232359, b Jacks,5,6,1,0,83.33,0
Josh Inglis †,662235, b Ellis,58,35,4,2,165.71,0
Mitchell Marsh,272450,lbw b Lamichhane,7,9,0,1,77.78,0
Ashton Turner (c),500268, b Short,15,18,1,0,83.33,0
Aaron Hardie,1124283,lbw b Ellis,12,9,1,0,133.33,0
Jhye Richardson,774223, b Ellis,29,14,3,2,207.14,0
Andrew Tye,459508,not out ,1,1,0,0,100.0,0
Jason Behrendorff,272477,not out ,2,1,0,0,200.0,0
Matthew Wade (c),230193,c & b Richardson,6,6,1,0,100.0,1
D'Arcy Short,308798,c Richardson b Behrendorff,43,37,5,0,116.22,1
Ben McDermott †,603410,c Turner b Richardson,0,5,0,0,0.0,1
Dawid Malan,236489,c Munro b Behrendorff,3,6,0,0,50.0,1
Peter Handscomb,334337, b Richardson,30,16,4,1,187.5,1
Will Jacks,897549,c Hardie b Livingstone,21,15,0,3,140.0,1
Tim David,892749,c Munro b Richardson,27,19,0,3,142.11,1
Nathan Ellis,826915,c Hardie b Tye,9,7,1,0,128.57,1
Scott Boland,446548,not out ,5,6,1,0,83.33,1
Riley Meredith,961713,not out ,3,3,0,0,100.0,1
