Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mohammad Hafeez,41434,c Watson b Laughlin,31,26,2,2,119.23,0
Kamran Akmal †,41028, b Mohammad Nawaz,0,1,0,0,0.0,0
Dwayne Smith,53118,c Pietersen b Watson,49,33,1,5,148.48,0
Riki Wessels,23508,not out ,31,29,3,1,106.9,0
Khushdil Shah,716733,c Hassan Khan b Rahat Ali,4,7,0,0,57.14,0
Liam Dawson,211855,c Mohammad Nawaz b Watson,2,5,0,0,40.0,0
Daren Sammy (c),53115,not out ,36,19,4,2,189.47,0
Asad Shafiq,316397,c Mohammad Hafeez b Hasan Ali,9,11,1,0,81.82,1
Shane Watson,8180,c †Kamran Akmal b Umaid Asif,37,25,6,1,148.0,1
Kevin Pietersen,19296,c †Kamran Akmal b Dawson,21,13,0,2,161.54,1
Rameez Raja,232489,c Sammy b Wahab Riaz,9,9,0,1,100.0,1
Rilee Rossouw,318845,not out ,30,27,3,0,111.11,1
Sarfaraz Ahmed (c)†,227760,not out ,45,31,6,0,145.16,1
