Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Hazlewood b Starc,95,114,175,6,3,83.33,0
Soumya Sarkar,436677,c †Wade b Hazlewood,3,11,24,0,0,27.27,0
Imrul Kayes,280734,c Finch b Cummins,6,16,23,0,0,37.5,0
Mushfiqur Rahim †,56029,lbw b Henriques,9,20,28,0,0,45.0,0
Shakib Al Hasan,56143,lbw b Head,29,48,49,2,0,60.42,0
Sabbir Rahman,373538,c Smith b Zampa,8,14,23,0,0,57.14,0
Mahmudullah,56025, b Zampa,8,11,10,0,1,72.73,0
Mehidy Hasan Miraz,629063, b Starc,14,26,36,1,0,53.85,0
Mashrafe Mortaza (c),56007, b Starc,0,2,3,0,0,0.0,0
Rubel Hossain,300619, b Starc,0,1,1,0,0,0.0,0
Mustafizur Rahman,330902,not out ,1,4,8,0,0,25.0,0
David Warner,219889,not out ,40,44,75,2,0,90.91,1
Aaron Finch,5334,lbw b Rubel Hossain,19,27,36,3,0,70.37,1
Steven Smith (c),267192,not out ,22,25,37,1,0,88.0,1
