Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sam Whiteman †,334394, b Usman Shinwari,8,9,1,0,88.89,0
Michael Klinger,6161, b Christian,28,32,4,0,87.5,0
David Willey,308251,c Wildermuth b Richardson,12,8,2,0,150.0,0
Mitchell Marsh (c),272450,c Sutherland b Wildermuth,3,5,0,0,60.0,0
Ashton Turner,500268,c White b Christian,13,12,0,1,108.33,0
Ashton Agar,505120,c Cooper b Christian,6,10,0,0,60.0,0
Hilton Cartwright,557295,c White b Usman Shinwari,12,12,2,0,100.0,0
Nathan Coulter-Nile,261354, b Wildermuth,7,9,1,0,77.78,0
Andrew Tye,459508,c †Ludeman b Richardson,6,6,1,0,100.0,0
Jason Behrendorff,272477,c Christian b Richardson,1,5,0,0,20.0,0
Usman Qadir,348152,not out ,2,6,0,0,33.33,0
Tim Ludeman †,233482,c †Whiteman b Behrendorff,2,4,0,0,50.0,1
Jack Wildermuth,570854, b Coulter-Nile,0,2,0,0,0.0,1
Sam Harper,772361,run out (Klinger),36,25,3,2,144.0,1
Cameron White,8291, b Behrendorff,2,7,0,0,28.57,1
Tom Cooper (c),219885,c Cartwright b Coulter-Nile,6,4,1,0,150.0,1
Mohammad Nabi,25913,c Tye b Agar,35,27,4,2,129.63,1
Dan Christian,4864,not out ,13,16,0,1,81.25,1
Will Sutherland,1076722,not out ,7,7,0,0,100.0,1
