Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242, b Imran Tahir,19,14,20,4,0,135.71,0
Jos Buttler,308967,lbw b Imran Tahir,38,19,32,3,3,200.0,0
Rohit Sharma (c),34102, b Imran Tahir,3,7,9,0,0,42.86,0
Nitish Rana,604527,c Bhatia b Zampa,34,28,41,1,2,121.43,0
Ambati Rayudu,33141,c & b Bhatia,10,12,20,0,0,83.33,0
Krunal Pandya,471342,c †Dhoni b Bhatia,3,5,8,0,0,60.0,0
Kieron Pollard,230559,c Agarwal b Stokes,27,17,27,3,1,158.82,0
Hardik Pandya,625371,not out ,35,15,28,1,4,233.33,0
Tim Southee,232364,run out (†Dhoni/Dinda),7,3,8,0,1,233.33,0
Mitchell McClenaghan,319439,not out ,0,0,1,0,0,,0
Ajinkya Rahane,277916,c Rana b Southee,60,34,48,6,3,176.47,1
Mayank Agarwal,398438,c Sharma b McClenaghan,6,5,15,1,0,120.0,1
Steven Smith (c),267192,not out ,84,54,84,7,3,155.56,1
Ben Stokes,311158,c Southee b HH Pandya,21,14,26,3,0,150.0,1
MS Dhoni †,28081,not out ,12,12,24,1,0,100.0,1
