Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rahmanullah Gurbaz †,974087,c Tiripano b Burl,87,45,70,6,7,193.33,0
Karim Janat,793467,c †Mutumbami b Ngarava,26,22,38,3,0,118.18,0
Asghar Afghan (c),320652,c Sikandar Raza b Muzarabani,55,38,53,6,2,144.74,0
Mohammad Nabi,25913,c Mavuta b Ngarava,7,11,19,0,0,63.64,0
Rashid Khan,793463,c †Mutumbami b Muzarabani,7,3,5,0,1,233.33,0
Najibullah Zadran,524049,not out ,0,1,1,0,0,0.0,0
Usman Ghani,711559,not out ,0,0,-,0,0,,0
Tinashe Kamunhukamwe,713811, b Rashid Khan,44,37,62,4,0,118.92,1
Tarisai Musakanda,596375,c sub (Ibrahim Zadran) b Fareed Ahmad,18,14,21,1,1,128.57,1
Sean Williams (c),55870,c Hashmatullah Shahidi b Karim Janat,22,20,29,2,1,110.0,1
Sikandar Raza,299572,c sub (Ibrahim Zadran) b Fareed Ahmad,22,14,30,3,0,157.14,1
Ryan Burl,495964, b Karim Janat,2,6,6,0,0,33.33,1
Richmond Mutumbami †,235516, b Rashid Khan,15,10,20,2,0,150.0,1
Wesley Madhevere,938959,lbw b Rashid Khan,2,4,11,0,0,50.0,1
Donald Tiripano,392945,not out ,6,7,11,0,0,85.71,1
Brandon Mavuta,806239,not out ,10,8,10,0,1,125.0,1
