Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Upul Tharanga,50747,c †de Kock b Ngidi,9,8,2,0,112.5,0
Niroshan Dickwella †,429754, b Phehlukwayo,69,78,10,0,88.46,0
Kusal Mendis,629074,lbw b Ngidi,0,1,0,0,0.0,0
Kusal Perera,300631,c Ngidi b Phehlukwayo,12,24,1,0,50.0,0
Angelo Mathews (c),49764,not out ,79,111,6,0,71.17,0
Shehan Jayasuriya,422965,c †de Kock b Mulder,18,27,1,0,66.67,0
Thisara Perera,233514,c †de Kock b Ngidi,19,20,2,0,95.0,0
Akila Dananjaya,574178,c Miller b Rabada,9,12,1,0,75.0,0
Suranga Lakmal,49619, b Phehlukwayo,7,8,1,0,87.5,0
Prabath Jayasuriya,422871,not out ,11,11,1,0,100.0,0
Quinton de Kock †,379143,c Lakmal b Rajitha,87,78,13,1,111.54,1
Hashim Amla,43906,c & b Dananjaya,43,43,6,0,100.0,1
Aiden Markram,600498,c †MDKJ Perera b Dananjaya,3,11,0,0,27.27,1
Faf du Plessis (c),44828,c & b Dananjaya,49,41,3,2,119.51,1
Jean-Paul Duminy,44932,c Mendis b NLTC Perera,32,29,1,1,110.34,1
David Miller,321777,c Mendis b Lakmal,3,5,0,0,60.0,1
Wiaan Mulder,698189,not out ,19,31,1,0,61.29,1
Andile Phehlukwayo,540316,not out ,7,19,1,0,36.84,1
