Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,not out ,128,109,7,6,117.43,0
Liton Das †,536936,c Sikandar Raza b Mumba,176,143,16,8,123.08,0
Mahmudullah,56025,lbw b Mumba,3,4,0,0,75.0,0
Afif Hossain,935995,c Williams b Mumba,7,4,1,0,175.0,0
Tinashe Kamunhukamwe,713811,c †Liton Das b Mashrafe Mortaza,4,4,1,0,100.0,1
Regis Chakabva,293831, b Taijul Islam,34,45,1,0,75.56,1
Brendan Taylor,55814,c Mohammad Mithun b Mohammad Saifuddin,14,15,3,0,93.33,1
Sean Williams (c),55870, b Afif Hossain,30,36,5,0,83.33,1
Wesley Madhevere,938959,c Mehidy Hasan Miraz b Mohammad Saifuddin,42,42,3,1,100.0,1
Sikandar Raza,299572,c Mohammad Naim b Mohammad Saifuddin,61,50,5,2,122.0,1
Richmond Mutumbami †,235516,run out (Tamim Iqbal/Mehidy Hasan Miraz),0,2,0,0,0.0,1
Tinotenda Mutombodzi,333001,c Mohammad Naim b Mustafizur Rahman,7,6,1,0,116.67,1
Donald Tiripano,392945, b Taijul Islam,15,18,0,2,83.33,1
Carl Mumba,672775,not out ,4,6,0,0,66.67,1
Charlton Tshuma,959823, b Mohammad Saifuddin,0,1,0,0,0.0,1
