Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Rizwan †,323389,c Phillips b Duffy,17,17,16,3,0,100.0,0
Abdullah Shafique,922941,c Chapman b Duffy,0,2,5,0,0,0.0,0
Haider Ali,1168651,c & b Kuggeleijn,3,5,14,0,0,60.0,0
Mohammad Hafeez,41434,c Chapman b Duffy,0,1,1,0,0,0.0,0
Shadab Khan (c),922943,c Sodhi b Duffy,42,32,61,2,3,131.25,0
Khushdil Shah,716733,c Guptill b Sodhi,16,20,17,2,0,80.0,0
Imad Wasim,227758,c Tickner b Kuggeleijn,19,14,22,2,0,135.71,0
Faheem Ashraf,681117,c Guptill b Tickner,31,18,30,2,3,172.22,0
Wahab Riaz,43590,c Santner b Kuggeleijn,9,5,5,0,1,180.0,0
Shaheen Shah Afridi,1072470,not out ,10,5,8,0,1,200.0,0
Haris Rauf,1161606,not out ,0,1,2,0,0,0.0,0
Martin Guptill,226492,c Shadab Khan b Shaheen Shah Afridi,6,10,8,1,0,60.0,1
Tim Seifert †,625964,c Faheem Ashraf b Shaheen Shah Afridi,57,43,67,6,1,132.56,1
Devon Conway,379140,c & b Haris Rauf,5,4,9,1,0,125.0,1
Glenn Phillips,823509,c Khushdil Shah b Haris Rauf,23,18,24,2,1,127.78,1
Mark Chapman,438563,lbw b Haris Rauf,34,20,35,4,1,170.0,1
James Neesham,355269,not out ,15,10,26,0,2,150.0,1
Mitchell Santner (c),502714,not out ,12,8,15,0,1,150.0,1
