Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c Babar Azam b Nauman Ali,58,106,163,9,0,54.72,0
Aiden Markram,600498,c Imran Butt b Shaheen Shah Afridi,13,16,23,3,0,81.25,0
Rassie van der Dussen,337790,run out (Babar Azam/†Mohammad Rizwan),17,30,47,3,0,56.67,0
Faf du Plessis,44828,c †Mohammad Rizwan b Yasir Shah,23,46,57,4,0,50.0,0
Quinton de Kock (c)†,379143,c Imran Butt b Nauman Ali,15,23,27,1,0,65.22,0
Temba Bavuma,372116,run out (Hasan Ali/†Mohammad Rizwan),17,67,76,0,0,25.37,0
George Linde,481875,c sub (Mohammad Nawaz) b Hasan Ali,35,64,95,5,0,54.69,0
Keshav Maharaj,267724, b Yasir Shah,0,11,14,0,0,0.0,0
Kagiso Rabada,550215,not out ,21,36,47,3,1,58.33,0
Anrich Nortje,481979, b Yasir Shah,0,9,13,0,0,0.0,0
Lungi Ngidi,542023,lbw b Shaheen Shah Afridi,8,15,22,2,0,53.33,0
Imran Butt,598905,c sub (KD Petersen) b Rabada,9,25,29,1,0,36.0,1
Abid Ali,39950, b Rabada,4,9,18,0,0,44.44,1
Azhar Ali,39037,c †de Kock b Maharaj,51,151,220,4,0,33.77,1
Babar Azam (c),348144,lbw b Maharaj,7,30,42,0,0,23.33,1
Shaheen Shah Afridi,1072470, b Nortje,0,4,4,0,0,0.0,1
Fawad Alam,40250,c Bavuma b Ngidi,109,245,353,9,2,44.49,1
Mohammad Rizwan †,323389,c du Plessis b Ngidi,33,59,83,6,0,55.93,1
Faheem Ashraf,681117, b Nortje,64,84,128,9,0,76.19,1
Hasan Ali,681305, b Rabada,21,33,53,2,0,63.64,1
Nauman Ali,238672,lbw b Maharaj,24,49,82,3,0,48.98,1
Yasir Shah,43685,not out ,38,37,48,4,1,102.7,1
Aiden Markram,600498,c Abid Ali b Nauman Ali,74,224,304,10,0,33.04,2
Dean Elgar,230852,c †Mohammad Rizwan b Yasir Shah,29,45,77,4,0,64.44,2
Rassie van der Dussen,337790,c Abid Ali b Yasir Shah,64,151,205,5,0,42.38,2
Faf du Plessis,44828,lbw b Yasir Shah,10,21,20,1,0,47.62,2
Keshav Maharaj,267724, b Hasan Ali,2,7,13,0,0,28.57,2
Quinton de Kock (c)†,379143,c Abid Ali b Yasir Shah,2,17,27,0,0,11.76,2
Temba Bavuma,372116,lbw b Nauman Ali,40,93,113,3,0,43.01,2
George Linde,481875,c Imran Butt b Nauman Ali,11,29,64,2,0,37.93,2
Kagiso Rabada,550215, b Nauman Ali,1,11,18,0,0,9.09,2
Anrich Nortje,481979,c Fawad Alam b Nauman Ali,0,8,10,0,0,0.0,2
Lungi Ngidi,542023,not out ,3,4,8,0,0,75.0,2
Imran Butt,598905,c †de Kock b Nortje,12,30,34,3,0,40.0,3
Abid Ali,39950, b Nortje,10,17,29,2,0,58.82,3
Azhar Ali,39037,not out ,31,47,70,4,0,65.96,3
Babar Azam (c),348144,lbw b Maharaj,30,39,62,6,0,76.92,3
Fawad Alam,40250,not out ,4,4,2,1,0,100.0,3
