Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,lbw b Bartlett,1,3,0,0,33.33,0
Phil Salt,669365,c & b Steketee,25,28,2,0,89.29,0
Matt Renshaw,722303,c Wildermuth b Steketee,32,28,2,1,114.29,0
Jonathan Wells,233680,c Lawrence b Bartlett,31,26,3,0,119.23,0
Matthew Short,605575, b Bartlett,12,10,2,0,120.0,0
Harry Nielsen †,713195,c Laughlin b Wildermuth,28,20,3,1,140.0,0
Rashid Khan,793463,not out ,9,5,1,0,180.0,0
Daniel Worrall,557298,not out ,0,0,0,0,,0
Sam Heazlett,826679,c Weatherald b Worrall,0,2,0,0,0.0,1
Max Bryant,1088608,c †Nielsen b Rashid Khan,12,12,2,0,100.0,1
Simon Milenko,326639,c Short b Briggs,1,4,0,0,25.0,1
Dan Lawrence,641423,c Briggs b Rashid Khan,13,16,2,0,81.25,1
Tom Cooper,219885,lbw b Briggs,22,24,2,0,91.67,1
Jack Wildermuth,570854,c Short b Agar,1,3,0,0,33.33,1
Jimmy Peirson (c)†,444970,not out ,69,36,7,2,191.67,1
Mark Steketee,555853, b Siddle,3,4,0,0,75.0,1
Xavier Bartlett,1050545, b Briggs,0,1,0,0,0.0,1
Mujeeb Ur Rahman,974109, b Siddle,18,10,2,1,180.0,1
Ben Laughlin,315623,not out ,6,8,1,0,75.0,1
