Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,c †NJ O'Brien b Murtagh,14,28,38,1,1,50.0,0
Evin Lewis,431901,c McBrine b Rankin,9,11,16,2,0,81.82,0
Shimron Hetmyer,670025,c Rankin b McBrine,36,40,69,3,1,90.0,0
Marlon Samuels,52983,c †NJ O'Brien b Murtagh,2,7,12,0,0,28.57,0
Shai Hope †,581379,c †NJ O'Brien b McBrine,7,14,17,1,0,50.0,0
Jason Holder (c),391485,c Porterfield b Murtagh,54,71,101,3,1,76.06,0
Rovman Powell,820351,c Wilson b Murtagh,101,100,129,7,7,101.0,0
Carlos Brathwaite,457249,run out (Murtagh),11,16,20,1,0,68.75,0
Ashley Nurse,315594,not out ,10,14,32,1,0,71.43,0
Kemar Roach,230553,not out ,0,0,2,0,0,,0
William Porterfield (c),24611,c Lewis b Holder,0,8,8,0,0,0.0,1
Paul Stirling,303427, b Roach,18,16,30,3,0,112.5,1
Andy Balbirnie,303423,c †Hope b Roach,9,27,39,0,0,33.33,1
Ed Joyce,24249,c Brathwaite b Roach,63,86,124,7,0,73.26,1
Niall O'Brien †,24289,c Lewis b Williams,34,46,54,1,2,73.91,1
Kevin O'Brien,24605,lbw b Roach,38,36,58,5,0,105.56,1
Gary Wilson,24609,c Nurse b Williams,18,22,38,1,0,81.82,1
George Dockrell,348034,lbw b Holder,14,22,30,1,0,63.64,1
Andy McBrine,417381,c Holder b Williams,6,12,17,0,0,50.0,1
Boyd Rankin,24599,c Holder b Williams,0,1,4,0,0,0.0,1
Tim Murtagh,17134,not out ,1,2,9,0,0,50.0,1
