Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shai Hope †,581379,c Hales b Willey,0,1,1,0,0,0.0,0
John Campbell,348026,c Denly b Willey,11,14,20,2,0,78.57,0
Shimron Hetmyer,670025,c Jordan b Willey,8,7,11,1,0,114.29,0
Darren Bravo,277472,c †Bairstow b Willey,4,5,11,1,0,80.0,0
Jason Holder (c),391485,c Jordan b Denly,11,13,19,0,1,84.62,0
Nicholas Pooran,604302,c Jordan b Wood,11,17,22,0,0,64.71,0
Fabian Allen,670013, b Rashid,7,4,9,0,1,175.0,0
Carlos Brathwaite,457249,c †Bairstow b Wood,0,5,8,0,0,0.0,0
Devendra Bishoo,341593,not out ,3,3,13,0,0,100.0,0
Sheldon Cottrell,495551, b Wood,4,3,2,1,0,133.33,0
Obed McCoy,906783, b Rashid,10,6,8,1,1,166.67,0
Alex Hales,249866,c Campbell b Holder,20,13,16,3,1,153.85,1
Jonny Bairstow †,297433, b Bishoo,37,31,32,4,2,119.35,1
Joe Root,303669,not out ,4,11,23,0,0,36.36,1
Eoin Morgan (c),24598,not out ,10,8,8,1,1,125.0,1
