Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c Stoinis b Natarajan,19,15,1,1,126.67,0
Mayank Agarwal,398438, b Sandeep Sharma,0,4,0,0,0.0,0
Steven Smith (c),267192,c Vohra b Stoinis,26,27,3,0,96.3,0
Ben Stokes,311158,c & b Patel,50,32,2,3,156.25,0
MS Dhoni †,28081,c & b Swapnil Singh,5,11,0,0,45.45,0
Manoj Tiwary,35565,not out ,40,23,3,2,173.91,0
Dan Christian,4864,c Maxwell b Sandeep Sharma,17,8,2,1,212.5,0
Rajat Bhatia,26907,not out ,0,0,0,0,,0
Hashim Amla,43906,c Stokes b Chahar,28,27,2,1,103.7,1
Manan Vohra,532856,c Tiwary b Dinda,14,9,1,1,155.56,1
Wriddhiman Saha †,279810, b Imran Tahir,14,9,3,0,155.56,1
Axar Patel,554691,c & b Imran Tahir,24,22,1,1,109.09,1
Glenn Maxwell (c),325026,not out ,44,20,2,4,220.0,1
David Miller,321777,not out ,30,27,1,2,111.11,1
