Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rahmanullah Gurbaz †,974087, b Young,22,10,12,4,1,220.0,0
Javed Ahmadi,308235,c Adair b Young,19,10,21,3,1,190.0,0
Rahmat Shah,533956,c Tector b Young,2,9,12,0,0,22.22,0
Hashmatullah Shahidi,440970,c Balbirnie b McBrine,10,25,32,0,0,40.0,0
Asghar Afghan (c),320652,c McCollum b Simi Singh,41,82,126,3,1,50.0,0
Mohammad Nabi,25913,lbw b Simi Singh,32,54,56,3,1,59.26,0
Gulbadin Naib,352048, b Simi Singh,36,44,76,3,1,81.82,0
Najibullah Zadran,524049,c Stirling b Tector,0,2,4,0,0,0.0,0
Rashid Khan,793463,c McBrine b Little,48,40,56,3,3,120.0,0
Mujeeb Ur Rahman,974109,not out ,18,18,33,2,0,100.0,0
Naveen-ul-Haq,793447,not out ,10,7,10,2,0,142.86,0
Paul Stirling,303427, b Mujeeb Ur Rahman,118,119,148,9,6,99.16,1
James McCollum,470917,lbw b Mujeeb Ur Rahman,3,11,23,0,0,27.27,1
Andy Balbirnie (c),303423,c †Rahmanullah Gurbaz b Mohammad Nabi,5,10,18,1,0,50.0,1
Harry Tector,961407, b Rashid Khan,24,26,48,0,1,92.31,1
Curtis Campher,595921,c Hashmatullah Shahidi b Rashid Khan,12,26,24,1,0,46.15,1
Lorcan Tucker †,928057, b Rashid Khan,22,35,43,3,0,62.86,1
Simi Singh,1005257,run out (Mohammad Nabi/†Rahmanullah Gurbaz),20,29,47,1,0,68.97,1
Mark Adair,526441,run out (Hashmatullah Shahidi),2,4,6,0,0,50.0,1
Andy McBrine,417381,lbw b Naveen-ul-Haq,16,24,35,0,0,66.67,1
Craig Young,364343, b Rashid Khan,0,1,2,0,0,0.0,1
Josh Little,928067,not out ,0,0,2,0,0,,1
