Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Wood b Willey,2,18,24,0,0,11.11,0
Shikhar Dhawan,28235,run out (Stokes),44,49,75,7,0,89.8,0
Virat Kohli (c),253802, b Rashid,71,72,98,8,0,98.61,0
Dinesh Karthik,30045, b Rashid,21,22,26,3,0,95.45,0
MS Dhoni †,28081,c †Buttler b Willey,42,66,90,4,0,63.64,0
Suresh Raina,33335,c Root b Rashid,1,4,7,0,0,25.0,0
Hardik Pandya,625371,c †Buttler b Wood,21,21,29,2,0,100.0,0
Bhuvneshwar Kumar,326016,c Bairstow b Willey,21,35,54,1,0,60.0,0
Shardul Thakur,475281,not out ,22,13,21,0,2,169.23,0
James Vince,296597,run out (Pandya/†Dhoni),27,27,41,5,0,100.0,1
Jonny Bairstow,297433,c Raina b Thakur,30,13,20,7,0,230.77,1
Joe Root,303669,not out ,100,120,155,10,0,83.33,1
Eoin Morgan (c),24598,not out ,88,108,134,9,1,81.48,1
